id,title,url,transcript_path,has_transcript,source,error
TILjzuBGkRc,The Science Behind Dogs' Incredible Sense Of Smell,https://www.youtube.com/watch?v=TILjzuBGkRc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/TILjzuBGkRc.txt,True,yt-dlp,
J_n1FZaKzF8,The US Military's Worst Idea,https://www.youtube.com/watch?v=J_n1FZaKzF8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/J_n1FZaKzF8.txt,True,yt-dlp,
pXoZQsZP2PY,How To Measure The Tiniest Forces In The Universe,https://www.youtube.com/watch?v=pXoZQsZP2PY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/pXoZQsZP2PY.txt,True,yt-dlp,
pir_muTzYM8,Inside The Navy's Indoor Ocean,https://www.youtube.com/watch?v=pir_muTzYM8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/pir_muTzYM8.txt,True,yt-dlp,
esQyYGezS7c,The world depends on a collection of strange items. They're not cheap,https://www.youtube.com/watch?v=esQyYGezS7c,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/esQyYGezS7c.txt,True,yt-dlp,
evUfG3lrk5U,What if a star explodes near Earth?,https://www.youtube.com/watch?v=evUfG3lrk5U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/evUfG3lrk5U.txt,True,yt-dlp,
nmgFG7PUHfo,The Most Underrated Algorithm,https://www.youtube.com/watch?v=nmgFG7PUHfo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/nmgFG7PUHfo.txt,True,yt-dlp,
16Ci_2bN_zc,How Dangerous is a Penny Dropped From a Skyscraper?,https://www.youtube.com/watch?v=16Ci_2bN_zc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/16Ci_2bN_zc.txt,True,yt-dlp,
daaDuC1kbds,World's Highest Jumping Robot,https://www.youtube.com/watch?v=daaDuC1kbds,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/daaDuC1kbds.txt,True,yt-dlp,
5eW6Eagr9XA,The Expert Myth,https://www.youtube.com/watch?v=5eW6Eagr9XA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/5eW6Eagr9XA.txt,True,yt-dlp,
EvknN89JoWo,The Man Who Killed Millions and Saved Billions,https://www.youtube.com/watch?v=EvknN89JoWo,,False,,"[youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one; ERROR: [youtube] EvknN89JoWo: Sign in to confirm your age. This video may be inappropriate for some users. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies"
iSNsgj1OCLA,The Riddle That Seems Impossible Even If You Know The Answer,https://www.youtube.com/watch?v=iSNsgj1OCLA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/iSNsgj1OCLA.txt,True,yt-dlp,
6etTERFUlUI,The Absurd Search For Dark Matter,https://www.youtube.com/watch?v=6etTERFUlUI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/6etTERFUlUI.txt,True,yt-dlp,
Q1bSDnuIPbo,How did they actually take this picture? (Very Long Baseline Interferometry),https://www.youtube.com/watch?v=Q1bSDnuIPbo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Q1bSDnuIPbo.txt,True,yt-dlp,
oI_X2cMHNe0,How Electricity Actually Works,https://www.youtube.com/watch?v=oI_X2cMHNe0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/oI_X2cMHNe0.txt,True,yt-dlp,
IV3dnLzthDA,The Man Who Accidentally Killed The Most People In History,https://www.youtube.com/watch?v=IV3dnLzthDA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/IV3dnLzthDA.txt,True,yt-dlp,
7ziWrneMYss,How Horses Save Humans From Snakebites,https://www.youtube.com/watch?v=7ziWrneMYss,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/7ziWrneMYss.txt,True,yt-dlp,
GVsUOuSjvcg,Future Computers Will Be Radically Different (Analog Computing),https://www.youtube.com/watch?v=GVsUOuSjvcg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/GVsUOuSjvcg.txt,True,yt-dlp,
IgF3OX8nT0w,The Most Powerful Computers You've Never Heard Of,https://www.youtube.com/watch?v=IgF3OX8nT0w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/IgF3OX8nT0w.txt,True,yt-dlp,
ao2Jfm35XeE,The Snowflake Myth,https://www.youtube.com/watch?v=ao2Jfm35XeE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/ao2Jfm35XeE.txt,True,yt-dlp,
9cNmUNHSBac,Most People Don't Know How Bikes Work,https://www.youtube.com/watch?v=9cNmUNHSBac,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/9cNmUNHSBac.txt,True,yt-dlp,
bHIhgxav9LY,The Biggest Misconception About Electricity,https://www.youtube.com/watch?v=bHIhgxav9LY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/bHIhgxav9LY.txt,True,yt-dlp,
cUzklzVXJwo,How Imaginary Numbers Were Invented,https://www.youtube.com/watch?v=cUzklzVXJwo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/cUzklzVXJwo.txt,True,yt-dlp,
q-_7y0WUnW4,I Rented A Helicopter To Settle A Physics Debate,https://www.youtube.com/watch?v=q-_7y0WUnW4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/q-_7y0WUnW4.txt,True,yt-dlp,
H1_OpWiyijU,"A Robot That Walks, Flies, Skateboards, Slacklines",https://www.youtube.com/watch?v=H1_OpWiyijU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/H1_OpWiyijU.txt,True,yt-dlp,
KT18KJouHWg,How They Caught The Golden State Killer,https://www.youtube.com/watch?v=KT18KJouHWg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/KT18KJouHWg.txt,True,yt-dlp,
aFPJf-wKTd0,How Hidden Technology Transformed Bowling,https://www.youtube.com/watch?v=aFPJf-wKTd0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/aFPJf-wKTd0.txt,True,yt-dlp,
f-Nr2z5X7Rs,Why Scorpions Glow in the Dark,https://www.youtube.com/watch?v=f-Nr2z5X7Rs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/f-Nr2z5X7Rs.txt,True,yt-dlp,
AaZ_RSt0KP8,The Universe is Hostile to Computers,https://www.youtube.com/watch?v=AaZ_RSt0KP8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/AaZ_RSt0KP8.txt,True,yt-dlp,
S2xHZPH5Sng,Clickbait is Unreasonably Effective,https://www.youtube.com/watch?v=S2xHZPH5Sng,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/S2xHZPH5Sng.txt,True,yt-dlp,
kz165f1g8-E,The Genius of 3D Printed Rockets,https://www.youtube.com/watch?v=kz165f1g8-E,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/kz165f1g8-E.txt,True,yt-dlp,
094y1Z2wpJg,The Simplest Math Problem No One Can Solve - Collatz Conjecture,https://www.youtube.com/watch?v=094y1Z2wpJg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/094y1Z2wpJg.txt,True,yt-dlp,
yjztvddhZmI,Why You Should Want Driverless Cars On Roads Now,https://www.youtube.com/watch?v=yjztvddhZmI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/yjztvddhZmI.txt,True,yt-dlp,
rhgwIhB58PA,The Biggest Myth In Education,https://www.youtube.com/watch?v=rhgwIhB58PA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/rhgwIhB58PA.txt,True,yt-dlp,
yCsgoLc_fzI,"A Physics Prof Bet Me $10,000 I'm Wrong",https://www.youtube.com/watch?v=yCsgoLc_fzI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/yCsgoLc_fzI.txt,True,yt-dlp,
w4sLAQvEH-M,The Longest-Running Evolution Experiment,https://www.youtube.com/watch?v=w4sLAQvEH-M,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/w4sLAQvEH-M.txt,True,yt-dlp,
jyQwgBAaBag,Risking My Life To Settle A Physics Debate,https://www.youtube.com/watch?v=jyQwgBAaBag,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/jyQwgBAaBag.txt,True,yt-dlp,
HeQX2HjkcNo,Math's Fundamental Flaw,https://www.youtube.com/watch?v=HeQX2HjkcNo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/HeQX2HjkcNo.txt,True,yt-dlp,
OxGsU8oIWjY,How An Infinite Hotel Ran Out Of Room,https://www.youtube.com/watch?v=OxGsU8oIWjY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/OxGsU8oIWjY.txt,True,yt-dlp,
qevIIQHrJZg,This Unstoppable Robot Could Save Your Life,https://www.youtube.com/watch?v=qevIIQHrJZg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/qevIIQHrJZg.txt,True,yt-dlp,
t-_VPRCtiUg,The Surprising Secret of Synchronization,https://www.youtube.com/watch?v=t-_VPRCtiUg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/t-_VPRCtiUg.txt,True,yt-dlp,
j5v8D-alAKE,This is why we can't have nice things,https://www.youtube.com/watch?v=j5v8D-alAKE,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/j5v8D-alAKE.txt,True,yt-dlp,
gMlf1ELvRzc,The Discovery That Transformed Pi,https://www.youtube.com/watch?v=gMlf1ELvRzc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/gMlf1ELvRzc.txt,True,yt-dlp,
058hRtaCWC0,Why Robots That Bend Are Better,https://www.youtube.com/watch?v=058hRtaCWC0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/058hRtaCWC0.txt,True,yt-dlp,
Grv1RJkdyqI,I Asked Bill Gates What's The Next Crisis?,https://www.youtube.com/watch?v=Grv1RJkdyqI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Grv1RJkdyqI.txt,True,yt-dlp,
YMDJA4UvXLA,The Explosive Element That Changed The World,https://www.youtube.com/watch?v=YMDJA4UvXLA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/YMDJA4UvXLA.txt,True,yt-dlp,
0dqX3NjwaQs,Q&A + Giveaway for 10 Years on YouTube,https://www.youtube.com/watch?v=0dqX3NjwaQs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/0dqX3NjwaQs.txt,True,yt-dlp,
dBap_Lp-0oc,The Illusion Only Some People Can See,https://www.youtube.com/watch?v=dBap_Lp-0oc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/dBap_Lp-0oc.txt,True,yt-dlp,
4Wrc4fHSCpw,These are the asteroids to worry about,https://www.youtube.com/watch?v=4Wrc4fHSCpw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/4Wrc4fHSCpw.txt,True,yt-dlp,
pTn6Ewhb27k,Why No One Has Measured The Speed Of Light,https://www.youtube.com/watch?v=pTn6Ewhb27k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/pTn6Ewhb27k.txt,True,yt-dlp,
9DrBQg_n2Uo,What Actually Expands In An Expanding Universe?,https://www.youtube.com/watch?v=9DrBQg_n2Uo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/9DrBQg_n2Uo.txt,True,yt-dlp,
ljoeOLuX6Z4,How One Supernova Measured The Universe,https://www.youtube.com/watch?v=ljoeOLuX6Z4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/ljoeOLuX6Z4.txt,True,yt-dlp,
XRr1kaXKBsU,What Everyone Gets Wrong About Gravity,https://www.youtube.com/watch?v=XRr1kaXKBsU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/XRr1kaXKBsU.txt,True,yt-dlp,
48sCx-wBs34,The Infinite Pattern That Never Repeats,https://www.youtube.com/watch?v=48sCx-wBs34,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/48sCx-wBs34.txt,True,yt-dlp,
7pSqk-XV2QM,How Kodak Exposed Nuclear Testing,https://www.youtube.com/watch?v=7pSqk-XV2QM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/7pSqk-XV2QM.txt,True,yt-dlp,
3LopI4YeC4I,Why Being Delusional is a Superpower,https://www.youtube.com/watch?v=3LopI4YeC4I,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/3LopI4YeC4I.txt,True,yt-dlp,
jn5M48MVWyg,Is Dust Mostly Dead Skin?,https://www.youtube.com/watch?v=jn5M48MVWyg,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/jn5M48MVWyg.txt,True,yt-dlp,
Kp_kqamkYpw,Half the universe was missing... until now,https://www.youtube.com/watch?v=Kp_kqamkYpw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Kp_kqamkYpw.txt,True,yt-dlp,
m85qDk849_o,The Launch of Perseverance to Mars,https://www.youtube.com/watch?v=m85qDk849_o,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/m85qDk849_o.txt,True,yt-dlp,
5zI9sG3pjVU,Turbulent Flow is MORE Awesome Than Laminar Flow,https://www.youtube.com/watch?v=5zI9sG3pjVU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/5zI9sG3pjVU.txt,True,yt-dlp,
kTXTPe3wahc,Why Parallel Universes Are Probably Real,https://www.youtube.com/watch?v=kTXTPe3wahc,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/kTXTPe3wahc.txt,True,yt-dlp,
ovJcsL7vyrk,This equation will change how you see the world (the logistic map),https://www.youtube.com/watch?v=ovJcsL7vyrk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/ovJcsL7vyrk.txt,True,yt-dlp,
Pm9CQn07OjU,Why New Years Resolutions Fail & How To Succeed,https://www.youtube.com/watch?v=Pm9CQn07OjU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Pm9CQn07OjU.txt,True,yt-dlp,
QRt7LjqJ45k,How to Slow Aging (and even reverse it),https://www.youtube.com/watch?v=QRt7LjqJ45k,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/QRt7LjqJ45k.txt,True,yt-dlp,
fDek6cYijxI,Chaos: The Science of the Butterfly Effect,https://www.youtube.com/watch?v=fDek6cYijxI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/fDek6cYijxI.txt,True,yt-dlp,
K-Fc08X56R0,3 Perplexing Physics Problems,https://www.youtube.com/watch?v=K-Fc08X56R0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/K-Fc08X56R0.txt,True,yt-dlp,
-PWMQR59M68,Why Trees Are Out to Get You,https://www.youtube.com/watch?v=-PWMQR59M68,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/-PWMQR59M68.txt,True,yt-dlp,
ThwuT3_AG6w,Engineering with Origami,https://www.youtube.com/watch?v=ThwuT3_AG6w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/ThwuT3_AG6w.txt,True,yt-dlp,
1VPfZ_XzisU,The Bizarre Behavior of Rotating Bodies,https://www.youtube.com/watch?v=1VPfZ_XzisU,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/1VPfZ_XzisU.txt,True,yt-dlp,
pe83T9hISoY,Does Planet 9 Exist?,https://www.youtube.com/watch?v=pe83T9hISoY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/pe83T9hISoY.txt,True,yt-dlp,
qnOoDE9rj6w,Flamethrower vs Aerogel,https://www.youtube.com/watch?v=qnOoDE9rj6w,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/qnOoDE9rj6w.txt,True,yt-dlp,
dCXkaQa53QQ,Making Liquid Nitrogen From Scratch!,https://www.youtube.com/watch?v=dCXkaQa53QQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/dCXkaQa53QQ.txt,True,yt-dlp,
GhsZUZmJvaM,Mars Helicopter (before it went to Mars),https://www.youtube.com/watch?v=GhsZUZmJvaM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/GhsZUZmJvaM.txt,True,yt-dlp,
GATuMWAFBUA,Why the Future of Cars is Electric,https://www.youtube.com/watch?v=GATuMWAFBUA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/GATuMWAFBUA.txt,True,yt-dlp,
E7uGvsT_nnM,Why Apollo Astronauts Trained in Nuclear Bomb Craters,https://www.youtube.com/watch?v=E7uGvsT_nnM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/E7uGvsT_nnM.txt,True,yt-dlp,
BtCNBh0AsWM,How Cod Saved the Vikings,https://www.youtube.com/watch?v=BtCNBh0AsWM,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/BtCNBh0AsWM.txt,True,yt-dlp,
GcdB5bFwio4,I Waterproofed Myself With Aerogel!,https://www.youtube.com/watch?v=GcdB5bFwio4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/GcdB5bFwio4.txt,True,yt-dlp,
BZbChKzedEk,Can You Swim in Shade Balls?,https://www.youtube.com/watch?v=BZbChKzedEk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/BZbChKzedEk.txt,True,yt-dlp,
AeJ9q45PfD0,World's Lightest Solid!,https://www.youtube.com/watch?v=AeJ9q45PfD0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/AeJ9q45PfD0.txt,True,yt-dlp,
fHsa9DqmId8,My Video Went Viral. Here's Why,https://www.youtube.com/watch?v=fHsa9DqmId8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/fHsa9DqmId8.txt,True,yt-dlp,
uxPdPpi5W4o,"Why Are 96,000,000 Black Balls on This Reservoir?",https://www.youtube.com/watch?v=uxPdPpi5W4o,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/uxPdPpi5W4o.txt,True,yt-dlp,
N7lXymxsdhw,Magnetic Micro-Robots,https://www.youtube.com/watch?v=N7lXymxsdhw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/N7lXymxsdhw.txt,True,yt-dlp,
q3kSW633bsk,Three Awesome High School Science Projects,https://www.youtube.com/watch?v=q3kSW633bsk,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/q3kSW633bsk.txt,True,yt-dlp,
S_GVbuddri8,First Image of a Black Hole!,https://www.youtube.com/watch?v=S_GVbuddri8,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/S_GVbuddri8.txt,True,yt-dlp,
zUyH3XhpLTo,How to Understand What Black Holes Look Like,https://www.youtube.com/watch?v=zUyH3XhpLTo,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/zUyH3XhpLTo.txt,True,yt-dlp,
rjDX5ItsOnQ,How Was Video Invented?,https://www.youtube.com/watch?v=rjDX5ItsOnQ,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/rjDX5ItsOnQ.txt,True,yt-dlp,
dg3pza4y2ws,Can Humans Sense Magnetic Fields?,https://www.youtube.com/watch?v=dg3pza4y2ws,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/dg3pza4y2ws.txt,True,yt-dlp,
97t7Xj_iBv0,Why Machines That Bend Are Better,https://www.youtube.com/watch?v=97t7Xj_iBv0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/97t7Xj_iBv0.txt,True,yt-dlp,
eUzB0L0mSCI,Can You Recover Sound From Images?,https://www.youtube.com/watch?v=eUzB0L0mSCI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/eUzB0L0mSCI.txt,True,yt-dlp,
wCrtk-pyP0I,Microwaving Grapes Makes Plasma,https://www.youtube.com/watch?v=wCrtk-pyP0I,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/wCrtk-pyP0I.txt,True,yt-dlp,
ZQ--scjcAZ4,Do Salt Lamps Work?,https://www.youtube.com/watch?v=ZQ--scjcAZ4,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/ZQ--scjcAZ4.txt,True,yt-dlp,
M2CMH57hXmY,The Inverse Leidenfrost Effect,https://www.youtube.com/watch?v=M2CMH57hXmY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/M2CMH57hXmY.txt,True,yt-dlp,
fu3645D4ZlI,Spinning Black Holes,https://www.youtube.com/watch?v=fu3645D4ZlI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/fu3645D4ZlI.txt,True,yt-dlp,
aKwJayXTZUs,The Best Test of General Relativity (by 2 Misplaced Satellites),https://www.youtube.com/watch?v=aKwJayXTZUs,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/aKwJayXTZUs.txt,True,yt-dlp,
qQhUxd82Rr0,How Ultrasound Can Deactivate Parts of the Brain,https://www.youtube.com/watch?v=qQhUxd82Rr0,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/qQhUxd82Rr0.txt,True,yt-dlp,
u3FB2SuKFfI,Five Firsts for Mars InSight,https://www.youtube.com/watch?v=u3FB2SuKFfI,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/u3FB2SuKFfI.txt,True,yt-dlp,
c_e1wITe_ig,"The kg is dead, long live the kg",https://www.youtube.com/watch?v=c_e1wITe_ig,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/c_e1wITe_ig.txt,True,yt-dlp,
SAQ-iIJkLzA,Drinking in ZERO-G! (and other challenges of a trip to Mars),https://www.youtube.com/watch?v=SAQ-iIJkLzA,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/SAQ-iIJkLzA.txt,True,yt-dlp,
TIe2oerd25c,What Actually Causes Dandruff?,https://www.youtube.com/watch?v=TIe2oerd25c,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/TIe2oerd25c.txt,True,yt-dlp,
LKPwKFigF8U,Why Boredom is Good For You,https://www.youtube.com/watch?v=LKPwKFigF8U,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/LKPwKFigF8U.txt,True,yt-dlp,
CNodxp9Jy4A,This Toy Can Open Any Garage,https://www.youtube.com/watch?v=CNodxp9Jy4A,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/CNodxp9Jy4A.txt,True,yt-dlp,
Cf7Ar3nEUmw,How UV Causes Cancer and Aging,https://www.youtube.com/watch?v=Cf7Ar3nEUmw,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Cf7Ar3nEUmw.txt,True,yt-dlp,
Yl_K2Ata6XY,Is Our Food Becoming Less Nutritious?,https://www.youtube.com/watch?v=Yl_K2Ata6XY,/Users/bear/Documents/CoWork/bear-textbooks/books/claude-for-physics/youtube-transcripts/veritasium/transcripts/Yl_K2Ata6XY.txt,True,yt-dlp,
